,dq,matches_played,rank,losses,wins,ties,ranking_score,cargo,hatch,hab,sandstorm_bonus,ranking_points
501,0,8,11,2,6,0,2.25,186,92,99,72,18
502,0,8,12,3,5,0,2.25,183,68,123,90,18
503,0,8,13,2,6,0,2.25,174,90,129,108,18
504,0,8,14,3,5,0,2.25,171,70,153,99,18
505,0,8,15,3,5,0,2.25,168,78,144,102,18
506,0,8,16,2,6,0,2.25,138,84,120,114,18
507,0,8,17,2,6,0,2.25,132,94,111,93,18
508,0,8,18,4,3,1,2.12,198,82,129,105,17
509,0,8,19,2,6,0,2.12,195,74,111,105,17
510,0,8,20,2,6,0,2.12,162,72,126,96,17
511,0,8,21,3,5,0,2.12,126,104,138,111,17
512,0,8,22,3,5,0,2,207,104,105,120,16
513,0,8,23,4,4,0,2,168,68,141,108,16
514,0,8,24,4,4,0,2,147,82,126,90,16
515,0,8,25,2,5,1,1.87,147,100,102,96,15
516,0,8,26,3,5,0,1.75,174,82,102,114,14
517,1,8,27,2,5,0,1.75,132,98,84,96,14
518,1,8,28,3,4,0,1.62,147,80,108,93,13
519,0,8,29,4,4,0,1.5,213,72,99,99,12
520,0,8,30,4,3,1,1.5,144,50,132,96,12
521,0,8,31,4,4,0,1.5,138,88,117,84,12
522,0,8,32,4,4,0,1.37,150,66,108,102,11
523,0,8,33,4,4,0,1.37,144,64,96,108,11
524,0,8,34,5,3,0,1.37,135,56,105,102,11
525,0,8,35,5,3,0,1.37,129,48,117,90,11
526,0,8,36,6,2,0,1.37,123,56,132,102,11
527,0,8,37,5,3,0,1.37,111,104,111,99,11
528,0,8,38,6,2,0,1.37,96,56,126,108,11
529,0,8,39,5,3,0,1.25,156,50,87,90,10
530,0,8,40,6,2,0,1.25,132,52,105,72,10
531,0,8,41,5,3,0,1.25,126,64,114,90,10
532,0,8,42,5,2,1,1.12,147,54,99,90,9
533,0,8,43,5,3,0,1.12,96,86,72,108,9
534,0,8,44,6,2,0,1.12,84,56,105,90,9
535,0,8,45,5,2,1,1,162,66,75,90,8
536,0,8,46,6,2,0,1,132,60,87,87,8
537,0,8,47,6,2,0,0.87,174,74,87,96,7
538,0,8,48,6,2,0,0.87,129,60,54,90,7
539,0,8,49,6,2,0,0.87,105,104,84,84,7
540,0,8,50,6,2,0,0.87,102,44,87,108,7
541,0,8,51,6,2,0,0.75,141,58,66,93,6
542,0,8,52,6,1,1,0.75,126,76,75,93,6
543,0,8,53,7,1,0,0.5,111,56,87,78,4
544,0,8,54,8,0,0,0.25,123,52,66,84,2
545,0,11,1,1,10,0,2.63,276,94,180,117,29
546,0,11,2,2,8,1,2,216,86,132,120,22
547,0,11,3,3,6,2,2,192,70,171,138,22
548,0,11,4,2,8,1,1.72,261,74,102,150,19
549,0,11,5,2,8,1,1.63,255,78,81,99,18
550,0,11,6,4,7,0,1.45,240,94,102,117,16
551,0,11,7,4,7,0,1.45,177,52,108,114,16
552,0,11,8,2,6,3,1.36,243,60,84,132,15
553,0,11,9,3,6,2,1.36,186,60,84,102,15
554,0,11,10,4,6,1,1.27,192,68,99,126,14
555,0,11,11,5,6,0,1.27,189,82,114,114,14
556,0,11,12,4,6,1,1.27,156,54,81,117,14
557,0,11,13,5,5,1,1.27,153,46,117,114,14
558,0,11,14,5,5,1,1.18,177,62,117,105,13
559,0,11,15,4,3,4,1.18,174,60,111,102,13
560,0,11,16,5,5,1,1.18,165,34,108,126,13
561,0,11,17,5,5,1,1.09,204,60,102,120,12
562,0,11,18,5,4,2,1.09,204,48,105,114,12
563,0,11,19,6,5,0,1.09,141,42,93,132,12
564,0,11,20,5,4,2,1,159,68,90,135,11
565,0,11,21,6,5,0,1,144,78,96,111,11
566,0,11,22,6,5,0,1,138,26,90,141,11
567,0,11,23,6,5,0,1,129,40,117,117,11
568,0,11,24,6,5,0,0.9,207,60,87,102,10
569,0,11,25,6,5,0,0.9,198,46,102,123,10
570,0,11,26,6,5,0,0.9,186,46,87,129,10
571,0,11,27,7,4,0,0.9,147,34,90,108,10
572,0,11,28,6,5,0,0.9,129,66,81,117,10
573,0,11,29,6,4,1,0.9,81,48,90,126,10
574,0,11,30,7,3,1,0.81,153,54,105,102,9
575,0,11,31,7,4,0,0.81,141,26,108,120,9
576,0,11,32,8,2,1,0.72,159,46,99,108,8
577,1,11,33,6,4,0,0.72,129,44,66,96,8
578,0,11,34,9,1,1,0.45,153,58,90,120,5
579,0,11,35,8,1,2,0.45,126,46,99,102,5
580,0,6,1,0,6,0,3,111,48,102,78,18
581,0,6,2,0,6,0,2.5,144,60,57,81,15
582,0,6,3,2,4,0,2.16,144,76,78,54,13
583,0,6,4,1,5,0,2.16,108,40,69,78,13
584,0,6,5,2,4,0,2,135,62,69,60,12
585,0,6,6,2,4,0,2,99,48,78,69,12
586,0,6,7,1,5,0,2,78,28,60,51,12
587,0,6,8,2,3,1,1.83,102,48,66,75,11
588,0,6,9,2,3,1,1.83,84,40,78,75,11
589,0,6,10,2,3,1,1.66,111,76,66,63,10
590,0,6,11,3,3,0,1.66,93,42,87,66,10
591,0,6,12,3,3,0,1.33,87,68,45,75,8
592,0,6,13,3,3,0,1.33,78,54,54,57,8
593,0,6,14,3,2,1,1.16,111,24,48,69,7
594,0,6,15,3,2,1,1,96,54,45,57,6
595,0,6,16,4,2,0,1,72,10,54,57,6
596,0,6,17,3,2,1,1,66,42,39,42,6
597,0,6,18,3,3,0,1,63,26,24,60,6
598,0,6,19,4,2,0,0.83,93,24,51,69,5
599,0,6,20,5,1,0,0.83,75,38,66,63,5
600,0,6,21,4,2,0,0.83,75,36,48,63,5
601,0,6,22,4,2,0,0.83,63,36,39,72,5
602,0,6,23,5,1,0,0.66,93,42,45,54,4
603,0,6,24,5,1,0,0.5,87,36,45,51,3
604,0,6,25,6,0,0,0.33,63,34,45,63,2
605,0,12,1,0,12,0,3.75,348,192,234,147,45
606,0,12,2,4,8,0,2.41,351,172,192,141,29
607,0,12,3,4,8,0,2.33,315,196,159,141,28
608,0,12,4,3,9,0,2.33,306,174,153,162,28
609,0,12,5,4,8,0,2.33,279,176,168,135,28
610,0,12,6,4,8,0,2.16,306,112,174,123,26
611,0,12,7,4,8,0,2.16,285,138,198,132,26
612,0,12,8,5,7,0,2.16,270,94,213,138,26
613,0,12,9,6,5,1,2.16,237,90,219,126,26
614,0,12,10,3,9,0,2,228,120,132,171,24
615,0,12,11,4,8,0,2,213,192,159,165,24
616,0,12,12,3,9,0,1.91,306,134,141,123,23
617,0,12,13,6,6,0,1.91,297,182,150,123,23
618,0,12,14,4,8,0,1.83,306,114,159,177,22
619,0,12,15,4,8,0,1.83,273,128,159,168,22
620,0,12,16,6,6,0,1.83,195,104,180,117,22
621,0,12,17,5,7,0,1.66,264,140,117,132,20
622,0,12,18,5,6,1,1.66,231,126,144,129,20
623,0,12,19,4,6,2,1.58,282,134,138,138,19
624,0,12,20,6,6,0,1.33,297,104,132,159,16
625,0,12,21,7,5,0,1.33,258,102,123,144,16
626,0,12,22,8,4,0,1.33,249,122,153,129,16
627,0,12,23,5,6,1,1.33,240,92,147,159,16
628,0,12,24,8,4,0,1.33,183,152,147,156,16
629,0,12,25,7,4,1,1.25,234,92,135,144,15
630,0,12,26,7,5,0,1.25,210,176,129,153,15
631,0,12,27,6,5,1,1.25,189,88,126,129,15
632,0,12,28,7,5,0,1.16,231,100,150,162,14
633,0,12,29,7,5,0,1.16,198,96,132,165,14
634,0,12,30,9,2,1,1,216,142,120,156,12
635,0,12,31,6,4,2,1,216,96,87,135,12
636,0,12,32,10,2,0,0.91,195,76,150,135,11
637,0,12,33,9,3,0,0.91,165,118,126,159,11
638,0,12,34,9,3,0,0.83,237,82,126,159,10
639,0,12,35,8,3,1,0.83,195,86,123,147,10
640,0,12,36,9,2,1,0.75,204,58,135,156,9
641,0,12,37,10,2,0,0.66,216,90,114,129,8
642,0,10,1,2,8,0,2.6,285,150,153,132,26
643,0,10,2,4,6,0,2.6,255,114,153,126,26
644,0,10,3,1,8,1,2.5,270,142,153,120,25
645,0,10,4,3,7,0,2.5,255,126,165,105,25
646,0,10,5,2,6,2,2.4,261,148,156,126,24
647,0,10,6,3,6,1,2.3,189,76,183,114,23
648,0,10,7,4,5,1,2.2,192,72,183,123,22
649,0,10,8,4,6,0,2.1,249,100,150,144,21
650,0,10,9,3,6,1,2.1,231,84,168,147,21
651,0,10,10,4,6,0,2.1,204,90,171,135,21
652,0,10,11,3,6,1,2,264,138,120,138,20
653,0,10,12,5,5,0,2,258,104,141,144,20
654,0,10,13,5,5,0,1.8,195,80,165,114,18
655,0,10,14,3,6,1,1.7,240,74,129,135,17
656,0,10,15,4,6,0,1.7,231,96,135,144,17
657,0,10,16,5,5,0,1.7,180,70,186,126,17
658,0,10,17,4,6,0,1.6,234,104,120,117,16
659,0,10,18,4,5,1,1.6,231,92,120,111,16
660,0,10,19,3,7,0,1.6,192,70,114,141,16
661,0,10,20,5,5,0,1.5,225,60,108,129,15
662,0,10,21,4,6,0,1.5,198,62,102,147,15
663,0,10,22,5,5,0,1.5,198,60,120,123,15
664,0,10,23,7,3,0,1.4,141,58,156,126,14
665,0,10,24,6,4,0,1.3,213,66,141,117,13
666,0,10,25,6,4,0,1.3,171,52,144,138,13
667,0,10,26,6,4,0,1.3,165,52,132,114,13
668,0,10,27,6,4,0,1.2,231,118,114,120,12
669,0,10,28,6,3,1,1.2,201,82,129,135,12
670,0,10,29,5,4,1,1.2,171,48,129,126,12
671,0,10,30,6,4,0,1.1,138,66,117,126,11
672,0,10,31,7,2,1,0.9,198,70,114,132,9
673,0,10,32,7,3,0,0.9,180,62,114,129,9
674,0,10,33,8,2,0,0.9,162,70,129,135,9
675,0,10,34,7,3,0,0.8,201,62,111,135,8
676,0,10,35,8,2,0,0.7,210,52,102,141,7
677,0,10,36,9,1,0,0.7,123,48,141,138,7
678,0,10,1,2,8,0,2.5,204,76,156,141,25
679,0,10,2,2,8,0,2.4,225,96,162,141,24
680,0,10,3,2,8,0,2.2,189,114,141,120,22
681,0,10,4,3,7,0,2,195,96,132,123,20
682,0,10,5,2,8,0,1.9,222,78,102,117,19
683,0,10,6,3,7,0,1.8,225,102,102,114,18
684,0,10,7,2,8,0,1.8,198,66,84,135,18
685,0,10,8,3,7,0,1.8,186,50,108,123,18
686,0,10,9,3,7,0,1.7,210,84,105,117,17
687,0,10,10,4,6,0,1.5,171,62,90,123,15
688,0,10,11,4,6,0,1.5,162,76,90,120,15
689,0,10,12,4,6,0,1.4,207,80,120,108,14
690,0,10,13,4,6,0,1.4,198,54,93,141,14
691,0,10,14,4,6,0,1.4,192,80,81,129,14
692,0,10,15,4,6,0,1.3,174,80,75,126,13
693,0,10,16,5,5,0,1.2,213,70,87,108,12
694,0,10,17,5,5,0,1.2,159,68,87,141,12
695,0,10,18,5,5,0,1.2,135,60,87,126,12
696,0,10,19,6,4,0,1.1,189,56,123,132,11
697,0,10,20,5,5,0,1.1,174,50,75,129,11
698,0,10,21,6,4,0,1.1,150,60,96,126,11
699,0,10,22,6,4,0,1.1,135,70,96,135,11
700,0,10,23,5,5,0,1.1,132,62,66,135,11
701,0,10,24,6,4,0,1,138,50,90,120,10
702,0,10,25,6,4,0,1,129,44,90,132,10
703,0,10,26,6,4,0,1,120,62,99,138,10
704,0,10,27,6,4,0,1,120,42,102,135,10
705,0,10,28,6,4,0,0.9,168,72,78,114,9
706,0,10,29,6,4,0,0.9,138,32,84,123,9
707,0,10,30,8,2,0,0.9,129,58,129,114,9
708,0,10,31,7,3,0,0.8,123,34,90,117,8
709,0,10,32,7,3,0,0.6,156,40,75,123,6
710,0,10,33,7,3,0,0.6,129,40,54,129,6
711,0,10,34,8,2,0,0.6,99,68,78,123,6
712,0,10,35,8,2,0,0.5,162,46,60,126,5
713,0,10,36,10,0,0,0.1,120,44,69,87,1
714,0,11,1,2,9,0,2.63,225,132,132,144,29
715,0,11,2,3,8,0,2.54,285,126,162,132,28
716,0,11,3,2,9,0,2.54,255,148,144,117,28
717,0,11,4,4,7,0,2,213,64,153,147,22
718,0,11,5,5,6,0,1.81,165,56,138,135,20
719,0,11,6,5,6,0,1.72,189,120,123,114,19
720,0,11,7,4,7,0,1.63,201,86,99,126,18
721,0,11,8,5,6,0,1.63,177,70,111,132,18
722,0,11,9,5,6,0,1.54,258,106,135,102,17
723,0,11,10,5,6,0,1.54,213,86,99,144,17
724,0,11,11,6,5,0,1.54,201,66,120,126,17
725,0,11,12,5,6,0,1.45,141,122,84,126,16
726,0,11,13,6,5,0,1.36,207,102,111,144,15
727,0,11,14,6,5,0,1.36,204,92,114,117,15
728,0,11,15,7,4,0,1.18,183,72,75,105,13
729,0,11,16,7,4,0,1.18,153,74,105,129,13
730,0,11,17,8,3,0,1,180,88,120,111,11
731,0,11,18,7,4,0,1,147,112,54,114,11
732,0,11,19,6,5,0,0.9,219,82,51,132,10
733,0,11,20,8,3,0,0.81,174,76,102,129,9
734,0,11,21,9,2,0,0.72,174,78,84,114,8
735,0,9,1,0,9,0,3.88,303,140,171,114,35
736,0,9,2,1,8,0,3.33,231,132,135,117,30
737,0,9,3,1,8,0,2.77,237,112,156,123,25
738,0,9,4,1,8,0,2.22,225,98,111,111,20
739,0,9,5,1,8,0,2.11,225,86,90,126,19
740,0,9,6,3,6,0,2.11,177,72,135,123,19
741,0,9,7,3,6,0,2.11,147,72,147,111,19
742,0,9,8,2,7,0,2,216,74,120,117,18
743,0,9,9,4,5,0,2,195,74,153,102,18
744,0,9,10,2,7,0,1.88,177,82,102,117,17
745,0,9,11,2,7,0,1.88,156,80,105,117,17
746,0,9,12,4,5,0,1.77,216,78,129,108,16
747,0,9,13,2,7,0,1.77,189,66,84,114,16
748,0,9,14,4,5,0,1.77,180,70,126,96,16
749,0,9,15,3,6,0,1.66,219,88,102,117,15
750,0,9,16,5,4,0,1.66,177,108,129,111,15
751,0,9,17,5,4,0,1.66,174,74,111,99,15
752,0,9,18,4,5,0,1.66,147,62,120,120,15
753,0,9,19,4,5,0,1.55,210,68,93,111,14
754,0,9,20,3,6,0,1.55,201,90,81,120,14
755,0,9,21,4,5,0,1.55,192,42,96,114,14
756,0,9,22,4,5,0,1.55,144,42,108,96,14
757,0,9,23,4,5,0,1.55,129,86,99,117,14
758,0,9,24,4,5,0,1.55,126,42,111,123,14
759,0,9,25,5,4,0,1.44,204,84,105,102,13
760,0,9,26,6,3,0,1.44,180,68,120,126,13
761,0,9,27,5,4,0,1.44,153,78,99,99,13
762,0,9,28,4,5,0,1.44,150,54,105,114,13
763,0,9,29,5,4,0,1.33,189,96,78,132,12
764,0,9,30,4,5,0,1.33,189,56,78,117,12
765,0,9,31,3,6,0,1.33,177,72,84,129,12
766,0,9,32,4,5,0,1.33,165,58,84,123,12
767,0,9,33,5,4,0,1.33,144,48,87,81,12
768,0,9,34,5,4,0,1.22,186,54,102,114,11
769,0,9,35,5,4,0,1.22,153,62,90,108,11
770,0,9,36,6,3,0,1.22,138,64,99,81,11
771,0,9,37,4,5,0,1.22,132,86,78,102,11
772,0,9,38,5,4,0,1.22,129,64,87,108,11
773,0,9,39,5,4,0,1.11,222,76,111,105,10
774,0,9,40,5,4,0,1.11,186,48,99,108,10
775,0,9,41,6,3,0,1.11,177,76,117,120,10
776,0,9,42,5,4,0,1.11,144,64,75,105,10
777,0,9,43,4,5,0,1.11,141,52,60,99,10
778,0,9,44,7,2,0,1,189,58,93,129,9
779,0,9,45,6,3,0,1,168,70,84,93,9
780,0,9,46,6,3,0,1,138,54,96,111,9
781,0,9,47,6,3,0,1,132,36,117,105,9
782,0,9,48,6,3,0,1,117,66,114,120,9
783,0,9,49,5,4,0,0.88,201,96,54,123,8
784,0,9,50,6,3,0,0.88,195,82,93,132,8
785,0,9,51,7,2,0,0.88,117,74,114,96,8
786,0,9,52,6,3,0,0.88,117,50,90,108,8
787,0,9,53,6,3,0,0.77,171,48,75,111,7
788,0,9,54,6,3,0,0.77,135,40,78,114,7
789,0,9,55,7,2,0,0.66,177,78,75,108,6
790,0,9,56,6,3,0,0.66,144,34,57,99,6
791,0,9,57,7,2,0,0.55,156,66,81,102,5
792,0,9,58,9,0,0,0.33,129,42,72,96,3
793,0,9,59,9,0,0,0.11,120,44,63,93,1
794,0,12,1,2,10,0,2.5,255,116,165,144,30
795,0,12,2,3,9,0,2.16,219,102,171,129,26
796,0,12,3,3,9,0,2.08,288,106,129,162,25
797,0,12,4,4,8,0,2.08,249,70,186,114,25
798,1,12,5,3,8,0,2.08,231,62,177,114,25
799,0,12,6,2,9,1,1.83,180,80,111,159,22
800,0,12,7,3,8,1,1.75,273,118,123,150,21
801,0,12,8,2,9,1,1.75,186,102,93,150,21
802,0,12,9,4,8,0,1.66,255,60,126,129,20
803,0,12,10,4,8,0,1.66,234,56,108,102,20
804,0,12,11,6,6,0,1.66,219,76,183,114,20
805,0,12,12,3,8,1,1.66,207,78,135,141,20
806,0,12,13,4,8,0,1.58,222,72,123,126,19
807,0,12,14,5,7,0,1.58,219,62,138,123,19
808,0,12,15,4,7,1,1.5,252,72,120,120,18
809,0,12,16,7,4,1,1.5,186,56,168,126,18
810,0,12,17,5,7,0,1.41,168,36,108,129,17
811,0,12,18,6,6,0,1.33,219,94,138,120,16
812,0,12,19,6,6,0,1.25,270,94,147,114,15
813,0,12,20,6,5,1,1.25,174,70,120,141,15
814,0,12,21,7,5,0,1.16,192,60,114,114,14
815,0,12,22,7,4,1,1.08,243,86,108,117,13
816,0,12,23,6,5,1,1.08,237,106,120,132,13
817,0,12,24,7,5,0,1.08,219,74,114,123,13
818,0,12,25,7,5,0,1.08,213,60,126,102,13
819,1,12,26,6,4,1,1.08,198,44,105,102,13
820,0,12,27,8,4,0,1.08,171,60,129,123,13
821,0,12,28,8,4,0,1,177,72,102,132,12
822,0,12,29,9,3,0,1,150,54,141,108,12
823,0,12,30,8,4,0,0.91,189,68,93,111,11
824,0,12,31,8,4,0,0.91,180,68,96,114,11
825,0,12,32,10,2,0,0.58,201,58,108,108,7
826,0,12,33,10,2,0,0.58,186,34,105,120,7
827,0,12,34,9,2,1,0.5,177,38,90,132,6
828,0,12,35,11,0,1,0.25,159,60,90,114,3
829,0,8,1,0,8,0,3.25,228,112,126,81,26
830,0,8,2,1,7,0,2.375,180,80,114,108,19
831,0,8,3,1,7,0,2.375,108,86,123,108,19
832,0,8,4,1,7,0,2.25,189,62,120,102,18
833,0,8,5,2,6,0,2.25,183,90,111,81,18
834,0,8,6,2,6,0,2.125,165,82,120,99,17
835,0,8,7,1,7,0,2,159,40,108,120,16
836,0,8,8,3,5,0,2,129,68,123,93,16
837,0,8,9,3,5,0,1.875,141,64,132,90,15
838,0,8,10,3,5,0,1.75,225,80,111,102,14
839,0,8,11,3,5,0,1.75,183,46,111,99,14
840,0,8,12,3,5,0,1.75,135,80,102,99,14
841,0,8,13,3,5,0,1.625,117,72,102,84,13
842,0,8,14,4,4,0,1.5,198,90,78,93,12
843,0,8,15,3,5,0,1.5,159,86,72,93,12
844,0,8,16,3,5,0,1.5,156,58,96,96,12
845,0,8,17,5,3,0,1.5,156,56,99,93,12
846,0,8,18,4,4,0,1.5,138,56,114,108,12
847,0,8,19,4,4,0,1.5,120,64,111,108,12
848,0,8,20,3,5,0,1.5,114,44,99,114,12
849,0,8,21,4,4,0,1.375,168,56,90,87,11
850,0,8,22,4,4,0,1.375,165,72,81,99,11
851,0,8,23,5,3,0,1.375,153,52,93,90,11
852,0,8,24,4,4,0,1.375,105,44,81,96,11
853,0,8,25,4,4,0,1.25,171,66,93,96,10
854,0,8,26,5,3,0,1.25,99,48,102,102,10
855,0,8,27,4,4,0,1.25,96,64,72,114,10
856,0,8,28,5,3,0,1.125,144,50,93,96,9
857,0,8,29,4,4,0,1.125,135,46,81,102,9
858,0,8,30,5,3,0,1.125,117,48,108,84,9
859,0,8,31,5,3,0,1,174,46,111,102,8
860,0,8,32,5,3,0,1,141,42,102,99,8
861,0,8,33,5,3,0,1,129,38,93,96,8
862,0,8,34,5,3,0,1,120,26,69,114,8
863,0,8,35,5,3,0,1,99,46,90,105,8
864,0,8,36,5,3,0,1,90,54,84,114,8
865,0,8,37,5,3,0,0.875,126,38,90,75,7
866,0,8,38,5,3,0,0.75,141,54,75,93,6
867,0,8,39,6,2,0,0.625,153,36,90,96,5
868,0,8,40,6,2,0,0.625,147,66,90,63,5
869,0,8,41,6,2,0,0.625,138,26,66,102,5
870,0,8,42,6,2,0,0.625,123,34,72,117,5
871,0,8,43,6,2,0,0.5,138,40,81,108,4
872,0,8,44,7,1,0,0.5,72,42,93,111,4
873,0,8,45,7,1,0,0.25,117,30,57,96,2
874,0,10,1,0,10,0,3.5,231,138,162,108,35
875,0,10,2,1,9,0,3,234,122,144,120,30
876,0,10,3,1,9,0,3,177,72,183,138,30
877,0,10,4,2,8,0,2.2,126,82,111,135,22
878,0,10,5,3,7,0,1.9,147,74,111,126,19
879,0,10,6,2,8,0,1.8,195,44,90,132,18
880,0,10,7,4,6,0,1.8,114,54,132,120,18
881,0,10,8,3,7,0,1.7,144,44,90,129,17
882,0,10,9,5,5,0,1.7,138,46,114,102,17
883,0,10,10,5,5,0,1.7,114,58,129,138,17
884,0,10,11,3,7,0,1.6,201,52,93,123,16
885,0,10,12,4,6,0,1.6,159,42,102,126,16
886,0,10,13,4,6,0,1.6,147,74,96,108,16
887,0,10,14,6,4,0,1.6,138,56,126,117,16
888,0,10,15,4,6,0,1.6,135,60,114,126,16
889,0,10,16,3,7,0,1.6,105,74,81,129,16
890,0,10,17,5,5,0,1.5,84,56,108,138,15
891,0,10,18,4,6,0,1.4,159,38,78,120,14
892,0,10,19,4,6,0,1.4,120,88,75,120,14
893,0,10,20,5,5,0,1.4,111,64,120,135,14
894,0,10,21,5,5,0,1.4,108,48,102,108,14
895,0,10,22,4,6,0,1.3,180,42,81,126,13
896,0,10,23,5,5,0,1.3,159,64,90,123,13
897,0,10,24,5,5,0,1.2,186,52,78,132,12
898,0,10,25,5,5,0,1.2,126,44,87,117,12
899,0,10,26,5,5,0,1.2,117,34,78,111,12
900,0,10,27,6,4,0,1.2,102,58,111,126,12
901,1,10,28,4,5,0,1.2,93,42,87,117,12
902,0,10,29,5,5,0,1.2,87,22,90,105,12
903,0,10,30,5,5,0,1.1,189,48,78,120,11
904,0,10,31,6,4,0,1.1,174,48,81,120,11
905,0,10,32,7,3,0,1.1,168,46,117,105,11
906,0,10,33,6,4,0,1.1,159,90,84,114,11
907,0,10,34,6,4,0,1.1,105,40,96,120,11
908,0,10,35,6,4,0,1,138,42,81,111,10
909,0,10,36,6,4,0,1,123,38,81,129,10
910,0,10,37,6,4,0,0.9,162,46,75,126,9
911,0,10,38,6,4,0,0.9,141,42,93,126,9
912,0,10,39,7,3,0,0.9,135,48,96,90,9
913,0,10,40,6,4,0,0.9,135,46,93,111,9
914,0,10,41,6,4,0,0.9,114,38,93,120,9
915,1,10,42,6,3,0,0.8,144,34,84,129,8
916,0,10,43,7,3,0,0.8,75,36,72,141,8
917,0,10,44,7,3,0,0.7,153,46,93,126,7
918,1,10,45,7,2,0,0.7,132,42,54,123,7
919,0,10,46,7,3,0,0.7,123,50,87,132,7
920,1,10,47,7,2,0,0.6,75,20,78,108,6
921,2,10,48,6,2,0,0.5,75,10,66,87,5
922,1,10,49,8,1,0,0.4,93,34,87,108,4
923,0,9,1,0,9,0,2.88,198,78,156,102,26
924,0,9,2,0,9,0,2.66,225,114,105,114,24
925,0,9,3,2,7,0,2.55,222,100,147,99,23
926,0,9,4,3,6,0,2.11,144,36,135,117,19
927,0,9,5,2,7,0,2,210,88,105,129,18
928,0,9,6,4,5,0,2,183,80,132,99,18
929,0,9,7,1,7,1,1.88,234,92,87,105,17
930,0,9,8,1,7,1,1.88,225,94,87,102,17
931,0,9,9,1,8,0,1.88,192,68,99,120,17
932,0,9,10,2,7,0,1.66,207,56,81,123,15
933,0,9,11,2,6,1,1.66,174,58,87,117,15
934,0,9,12,2,6,1,1.66,129,56,90,117,15
935,0,9,13,2,6,1,1.55,195,64,63,99,14
936,0,9,14,4,5,0,1.55,165,68,102,114,14
937,0,9,15,5,4,0,1.55,147,30,123,108,14
938,0,9,16,4,5,0,1.55,132,52,105,90,14
939,0,9,17,4,5,0,1.55,114,62,87,99,14
940,0,9,18,3,6,0,1.44,141,40,69,102,13
941,0,9,19,4,5,0,1.33,147,44,87,87,12
942,0,9,20,4,5,0,1.33,144,50,111,87,12
943,0,9,21,4,4,1,1.33,99,50,69,114,12
944,0,9,22,4,3,2,1.22,153,52,84,81,11
945,0,9,23,4,4,1,1.22,144,86,102,114,11
946,0,9,24,5,4,0,1.22,99,38,93,81,11
947,0,9,25,6,3,0,1.22,93,76,111,78,11
948,0,9,26,4,4,1,1.11,165,80,75,81,10
949,0,9,27,4,5,0,1.11,165,80,57,120,10
950,0,9,28,5,4,0,1.11,153,44,84,111,10
951,0,9,29,5,4,0,1.11,150,64,96,96,10
952,1,9,30,4,3,1,1.11,117,40,96,81,10
953,0,9,31,5,4,0,1.11,114,62,81,90,10
954,0,9,32,6,3,0,1.11,111,38,102,63,10
955,0,9,33,4,5,0,1.11,105,94,69,126,10
956,1,9,34,4,4,0,1.11,90,40,69,60,10
957,1,9,35,4,4,0,1,138,42,69,99,9
958,0,9,36,5,4,0,1,135,44,72,90,9
959,0,9,37,5,4,0,1,123,44,63,99,9
960,1,9,38,5,3,0,1,102,30,78,78,9
961,0,9,39,5,4,0,1,99,50,69,87,9
962,0,9,40,5,4,0,0.88,168,54,78,93,8
963,0,9,41,5,4,0,0.88,168,36,60,105,8
964,0,9,42,6,3,0,0.88,150,38,72,78,8
965,0,9,43,6,3,0,0.88,135,44,81,78,8
966,0,9,44,6,3,0,0.88,111,46,72,96,8
967,0,9,45,6,3,0,0.88,108,44,69,120,8
968,0,9,46,6,3,0,0.88,90,46,93,90,8
969,0,9,47,6,3,0,0.77,138,34,75,84,7
970,0,9,48,6,3,0,0.77,135,46,75,96,7
971,0,9,49,6,3,0,0.77,114,32,60,93,7
972,0,9,50,6,3,0,0.77,93,38,72,111,7
973,0,9,51,7,2,0,0.77,60,38,96,102,7
974,0,9,52,7,2,0,0.66,126,40,81,108,6
975,0,9,53,6,3,0,0.66,96,38,54,93,6
976,0,9,54,6,2,1,0.66,87,46,75,99,6
977,0,9,55,7,2,0,0.55,102,32,78,84,5
978,1,9,56,7,1,0,0.22,102,38,63,87,2
979,0,12,1,2,10,0,2.5,225,86,186,123,30
980,0,12,2,2,9,1,2.41,246,66,177,168,29
981,0,12,3,2,9,1,2,243,94,138,168,24
982,0,12,4,2,10,0,1.83,285,128,87,159,22
983,0,12,5,3,9,0,1.83,231,106,99,150,22
984,0,12,6,3,9,0,1.83,216,72,117,135,22
985,0,12,7,6,6,0,1.66,213,110,150,120,20
986,0,12,8,5,7,0,1.58,207,74,120,156,19
987,0,12,9,5,7,0,1.5,258,84,123,147,18
988,0,12,10,4,7,1,1.5,207,102,114,165,18
989,0,12,11,4,7,1,1.41,279,140,99,129,17
990,0,12,12,5,6,1,1.33,231,78,108,159,16
991,0,12,13,6,6,0,1.33,204,72,138,168,16
992,0,12,14,5,7,0,1.33,186,72,78,168,16
993,0,12,15,4,7,1,1.33,174,54,105,168,16
994,0,12,16,6,6,0,1.25,243,80,102,132,15
995,0,12,17,6,6,0,1.16,237,70,87,132,14
996,0,12,18,7,5,0,1.16,231,72,123,156,14
997,0,12,19,6,6,0,1.16,189,54,105,144,14
998,0,12,20,7,5,0,1.16,183,64,123,141,14
999,0,12,21,6,5,1,1.08,210,64,78,141,13
1000,0,12,22,8,4,0,1,186,102,126,147,12
1001,0,12,23,8,4,0,1,177,42,87,147,12
1002,0,12,24,7,4,1,1,174,72,102,153,12
